"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Scanned3DPeoplePack/RP_Character/00_rp_master/Materials/RP_Rigged_MasterMaterial.RP_Rigged_MasterMaterial","0","75","0","10","410","Compiling RP_Rigged_MasterMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'MobileOptimization_Albedo2-1'=True, StaticSwitch'MobileOptimization_Roughness2-1'=True, StaticSwitch'AO2-1'=True, StaticSwitch'UseColorMask2-1'=False, StaticSwitch'AO_Albedo_Blend2-1'=False, StaticSwitch'RoughnessQuality2-1'=False, StaticSwitch'FresnelRoughness2-1'=True, StaticSwitch'HighpassRoughness2-1'=True, StaticSwitch'SS_Albedo_Blend2-1'=True"
"/Game/Scanned3DPeoplePack/RP_Character/00_rp_master/Materials/RP_Rigged_MasterMaterial.RP_Rigged_MasterMaterial","0","75","0","10","450","Compiling RP_Rigged_MasterMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'MobileOptimization_Albedo2-1'=False, StaticSwitch'MobileOptimization_Roughness2-1'=False, StaticSwitch'AO2-1'=True, StaticSwitch'UseColorMask2-1'=True, StaticSwitch'AO_Albedo_Blend2-1'=False, StaticSwitch'RoughnessQuality2-1'=True, StaticSwitch'FresnelRoughness2-1'=True, StaticSwitch'HighpassRoughness2-1'=True, StaticSwitch'SS_Albedo_Blend2-1'=True"
"/Game/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","66","0","10","334","Compiling M_MS_Default_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material.M_MS_Foliage_Material","0","88","0","9","398","Compiling M_MS_Foliage_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/Sketchap/medicalkit/source/Aid_Kit.Aid_Kit","0","23","0","1","70","Compiling Aid_Kit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/MSPresets/M_MS_Default_Fuzz_Material/M_MS_Default_Fuzz_Material.M_MS_Default_Fuzz_Material","0","64","0","10","323","Compiling M_MS_Default_Fuzz_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","6","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","66","0","2","359","Compiling M_MS_Surface_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","90","0","12","645","Compiling M_MS_Surface_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Use Adjusted Maps2-1'=True, StaticSwitch'Enable SSS Parameters2-1'=True"
"/Game/WaterPlane/Lake/Materials/M_LakeWater_01.M_LakeWater_01","0","38","0","10","145","Compiling M_LakeWater_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","0","105","0","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","0","6","0","Compiling DebugEditorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/WaterPlane/Translucent/Materials/M_TranslucentWater.M_TranslucentWater","0","42","0","9","150","Compiling M_TranslucentWater: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/WaterPlane/Environment/Props/Materials/M_Rock.M_Rock","0","38","0","10","151","Compiling M_Rock: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/WaterPlane/Environment/Materials/M_Rock_Basalt.M_Rock_Basalt","0","50","0","38","235","Compiling M_Rock_Basalt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Impostor.MA_Impostor","0","88","88","3","1071","Compiling MA_Impostor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Full Sphere2-1'=False, StaticSwitch'Full Sphere_32-1'=False, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'Plant2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Seasons2-1'=True, StaticSwitch'Winter2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=True, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Animate Impostor2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Impostor.MA_Impostor","0","88","88","5","1079","Compiling MA_Impostor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","10","1858","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=True, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=True, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","10","1844","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=False, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=False, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","90","7","1326","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=True, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=True, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","7","1828","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=False, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=True, StaticSwitch'PerInstanceRandom2-1'=True, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=True, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","7","1850","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=True, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=True, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=False, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","90","5","1285","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","10","1712","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=True, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=True, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","10","1712","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=False, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=False, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","10","1712","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=True, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=True, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","90","12","1224","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=False, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=True, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=True, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=True"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","12","1706","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=False, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=False, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=False"
"/Game/MSPresets/MS_Foliage_Material/MasterMaterials/MA_Foliage.MA_Foliage","0","90","180","12","1710","Compiling MA_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit|MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'DefaultLit Trunk2-1'=True, StaticSwitch'Plant2-1'=False, StaticSwitch'Advanced Controls2-1'=False, StaticSwitch'Basic Controls2-1'=False, StaticSwitch'Winter2-1'=False, StaticSwitch'Debug Mode Color Variation Noise2-1'=False, StaticSwitch'ColorVariations2-1'=False, StaticSwitch'Tint Translucency2-1'=False, StaticSwitch'Seasons2-1'=False, StaticSwitch'PerInstanceRandom2-1'=False, StaticSwitch'Impostor2-1'=False, StaticSwitch'Distance Based  Opacity2-1'=True, StaticSwitch'Tint BaseColor2-1'=False, StaticSwitch'Leaf Backside Roughness2-1'=False, StaticSwitch'Leaf Backside Specular2-1'=False, StaticSwitch'Animate Advanced Wind Normal2-1'=False, StaticSwitch'Dither Decoration Blend2-1'=True, StaticSwitch'TwoSided Leaves2-1'=True, StaticSwitch'use dithered Trunk Blend2-1'=True, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Debug ForceField2-1'=False, StaticSwitch'Animate Foliage2-1'=True, StaticSwitch'Advanced Wind2-1'=False"
